ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR745APD/	ENCSR745APD	RNA-seq	total RNA-seq				Homo sapiens natural killer cell male adult (47 years) treated with 100 ng/mL Interleukin-12 subunit alpha for 72 hours, 100 ng/mL Interleukin-15 for 72 hours, 100 ng/mL Interleukin-12 subunit beta for 72 hours, 100 ng/mL Interleukin-18 for 72 hours	natural killer cell	GEO:GSE219693	h.CD56+_DONOR 2: 72 hour activation IL-12+IL-15+IL-18, 100ng/ml	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF977JDQ/,/files/ENCFF803PIR/,/files/ENCFF610YIT/,/files/ENCFF457LWT/,/files/ENCFF477JCB/,/files/ENCFF872FCW/,/files/ENCFF804UTP/,/files/ENCFF168JFF/,/files/ENCFF162SCL/,/files/ENCFF320CGG/		ENCBS311LDY	1	1		Homo sapiens	adult	47 years	Interleukin-12 subunit alpha,Interleukin-15,Interleukin-12 subunit beta,Interleukin-18	UniProtKB:P29459,UniProtKB:P40933,UniProtKB:P29460,UniProtKB:Q14116	100	ng/mL	72	hour						/replicates/6322161a-256b-435f-a95d-ab20e1eb2889/				
/experiments/ENCSR733DBA/	ENCSR733DBA	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219667	human_brain_Rush ID_E9696602_BS191_ENC4_cDNA745	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF243SEM/,/files/ENCFF027FIJ/,/files/ENCFF934UBB/,/files/ENCFF313AID/,/files/ENCFF241LUO/,/files/ENCFF118EHF/,/files/ENCFF818YEU/,/files/ENCFF833ZJA/,/files/ENCFF204SPU/,/files/ENCFF740PKQ/	/disease-series/ENCSR736EMM/	ENCBS334NVI	1	1		Homo sapiens	adult	90 or above years												/replicates/1ebca4dd-7dd8-4290-803e-ab04ea740645/				
/experiments/ENCSR052SDT/	ENCSR052SDT	RNA-seq	total RNA-seq				Homo sapiens activated CD4-positive, alpha-beta T cell male adult (35 years) treated with 10 ng/mL Interleukin-2 for 14 days, anti-CD3 and anti-CD28 coated beads for 24 hours, anti-CD3 and anti-CD28 coated beads for 14 days	activated CD4-positive, alpha-beta T cell	GEO:GSE219399	CD4 N (RA+ MACS sort)Th0 (no diff Cytokines)(day 13)+beads (1:3) day 1	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF478FUY/,/files/ENCFF118VAL/,/files/ENCFF288CJH/,/files/ENCFF730JXD/,/files/ENCFF850JUR/,/files/ENCFF723MBT/,/files/ENCFF091LVI/,/files/ENCFF978IZK/,/files/ENCFF564MUK/,/files/ENCFF582YTF/,/files/ENCFF443BWE/,/files/ENCFF972THH/,/files/ENCFF559LEK/,/files/ENCFF449XQD/,/files/ENCFF628BSO/,/files/ENCFF619LFC/,/files/ENCFF624GXI/,/files/ENCFF837LEB/,/files/ENCFF189NVW/,/files/ENCFF276BOW/		ENCBS238ZBD,ENCBS242UJR	1,2	1		Homo sapiens	adult	35 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	10	ng/mL	14,24	day,hour						/replicates/98ae14d5-2868-49bc-90e4-c174d3312186/,/replicates/09e61058-85f0-4050-b7e8-e34b6e48cc02/				
/experiments/ENCSR154PNU/	ENCSR154PNU	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219514	human_brain_Rush ID_E5387473_BS202_ENC4_cDNA757	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF466JVX/,/files/ENCFF654HVO/,/files/ENCFF640OUQ/,/files/ENCFF840NCG/,/files/ENCFF712NWK/,/files/ENCFF748XDR/,/files/ENCFF477WRT/,/files/ENCFF957WVH/,/files/ENCFF317QPC/,/files/ENCFF322BPU/	/disease-series/ENCSR447TUC/	ENCBS685GIE	1	1		Homo sapiens	adult	90 or above years												/replicates/e2831ca5-5d84-4b84-9880-53e06f25e168/				
/experiments/ENCSR925DZW/	ENCSR925DZW	RNA-seq	total RNA-seq				Homo sapiens activated T-cell male adult (43 years) treated with 50 U/mL Interleukin-2 for 72 hours, anti-CD3 and anti-CD28 coated beads for 72 hours	activated T-cell	GEO:GSE219915	CD3+_DONOR 1: 72 Hour T cell activation (CD3.CD28 beads) + 50U/ml IL-2	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF967ODV/,/files/ENCFF735CGN/,/files/ENCFF327NGT/,/files/ENCFF088XRL/,/files/ENCFF921YKB/,/files/ENCFF755QZA/,/files/ENCFF140ZXC/,/files/ENCFF488BMN/,/files/ENCFF214RZF/,/files/ENCFF377ZNV/,/files/ENCFF053QRW/,/files/ENCFF830AFY/,/files/ENCFF709ZNW/,/files/ENCFF870ESH/,/files/ENCFF142AWE/,/files/ENCFF579RCP/,/files/ENCFF377LEA/,/files/ENCFF959INH/,/files/ENCFF036LHC/,/files/ENCFF785WKL/		ENCBS969BFR	1	2,1		Homo sapiens	adult	43 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	50	U/mL	72	hour						/replicates/5bed2db9-486e-400a-8434-37ab3182229a/,/replicates/bb284ee8-e9de-488d-84f4-4f603a07d94f/				
/experiments/ENCSR965OKL/	ENCSR965OKL	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (78 years)	middle frontal area 46	GEO:GSE219950	human_brain_Rush ID_E2229963_BS176_ENC4_cDNA730	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF572TDH/,/files/ENCFF463MHU/,/files/ENCFF377PTF/,/files/ENCFF708GES/,/files/ENCFF968RDZ/,/files/ENCFF962ADM/,/files/ENCFF736DOX/,/files/ENCFF676BNC/,/files/ENCFF636YFG/,/files/ENCFF246OXA/	/disease-series/ENCSR407RDM/	ENCBS500QUI	1	1		Homo sapiens	adult	78 years												/replicates/18e4dcde-78e4-4809-8b2e-23e981511c61/				
/experiments/ENCSR777KAR/	ENCSR777KAR	RNA-seq	total RNA-seq				Homo sapiens with Cognitive impairment; middle frontal area 46 tissue female adult (81 years)	middle frontal area 46	GEO:GSE219725	human_brain_Rush ID_E5448057_BS100_ENC4_cDNA677	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF953RPD/,/files/ENCFF111XOO/,/files/ENCFF587TYW/,/files/ENCFF494DZH/,/files/ENCFF132HPF/,/files/ENCFF624FHC/,/files/ENCFF763DEA/,/files/ENCFF523AKW/,/files/ENCFF655YRO/,/files/ENCFF662RQH/	/disease-series/ENCSR059IQI/	ENCBS754RPU	1	1		Homo sapiens	adult	81 years												/replicates/b6c77b6c-cbf0-4920-9c0e-67692c43ed73/				
/experiments/ENCSR010HIU/	ENCSR010HIU	RNA-seq	total RNA-seq				Homo sapiens placenta tissue male embryo	placenta	GEO:GSE219314	Stam Placenta 11004 (redo)	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF384NQC/,/files/ENCFF126TLL/,/files/ENCFF882OGZ/,/files/ENCFF522OYM/,/files/ENCFF725WQX/,/files/ENCFF419TJX/,/files/ENCFF304ZHS/,/files/ENCFF183QWB/,/files/ENCFF655EPQ/,/files/ENCFF912BAD/		ENCBS992IKC	1	1		Homo sapiens	embryonic													/replicates/d0c52470-85ae-42da-bbad-4b37dc4f8bd2/				
/experiments/ENCSR669GBC/	ENCSR669GBC	RNA-seq	total RNA-seq				Homo sapiens with Cognitive impairment, Alzheimer's disease; middle frontal area 46 tissue male adult (87 years)	middle frontal area 46	GEO:GSE219611	human_brain_Rush ID_E2541828_BS179_ENC4_cDNA733	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF143XZQ/,/files/ENCFF838EIM/,/files/ENCFF748SGO/,/files/ENCFF708FXC/,/files/ENCFF738NWR/,/files/ENCFF630KUI/,/files/ENCFF717QFK/,/files/ENCFF469DDY/,/files/ENCFF777UHX/,/files/ENCFF121TEZ/	/disease-series/ENCSR972RJG/	ENCBS554PHI	1	1		Homo sapiens	adult	87 years												/replicates/b49ad5aa-3fee-4b6a-9a2b-50d0a7ab909b/				
/experiments/ENCSR082XSF/	ENCSR082XSF	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219439	human_brain_Rush ID_E9620322_BS190_ENC4_cDNA744	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF891QNQ/,/files/ENCFF437YSR/,/files/ENCFF281UBW/,/files/ENCFF754VNO/,/files/ENCFF016BVV/,/files/ENCFF831ZVO/,/files/ENCFF270OLZ/,/files/ENCFF899PWS/,/files/ENCFF601ZTN/,/files/ENCFF162VJY/	/disease-series/ENCSR046XGA/	ENCBS575OYH	1	1		Homo sapiens	adult	90 or above years												/replicates/ddcf085b-f21a-4e67-b429-b0ef8aad7fa3/				
/experiments/ENCSR951DTJ/	ENCSR951DTJ	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219939	human_brain_Rush ID_E1302730_BS147_ENC4_cDNA697	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF351DVX/,/files/ENCFF085ISO/,/files/ENCFF544VNR/,/files/ENCFF384SNP/,/files/ENCFF537EEX/,/files/ENCFF437INY/,/files/ENCFF315APY/,/files/ENCFF684KED/,/files/ENCFF759EQT/,/files/ENCFF420LNV/	/disease-series/ENCSR506ILI/	ENCBS765SSW	1	1		Homo sapiens	adult	90 or above years												/replicates/fc5da718-7b05-4f07-80cb-af773ebbc5f7/				
/experiments/ENCSR158IHB/	ENCSR158IHB	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (75 years)	middle frontal area 46	GEO:GSE219520	human_brain_Rush ID_E6590998_BS170_ENC4_cDNA720	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF388VPC/,/files/ENCFF821HTF/,/files/ENCFF500BHN/,/files/ENCFF389KXF/,/files/ENCFF353DHK/,/files/ENCFF524MKF/,/files/ENCFF235DWO/,/files/ENCFF073TAV/,/files/ENCFF037HVL/,/files/ENCFF321WDE/	/disease-series/ENCSR658LPK/	ENCBS721KTA	1	1		Homo sapiens	adult	75 years												/replicates/0eabfc27-adec-4e96-af28-1892b0abfecf/				
/experiments/ENCSR753BWD/	ENCSR753BWD	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue male adult (87 years)	middle frontal area 46	GEO:GSE219700	human_brain_Rush ID_E4946143_BS152_ENC4_cDNA702	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF242PAQ/,/files/ENCFF210WTW/,/files/ENCFF950AYV/,/files/ENCFF114NKX/,/files/ENCFF292ABX/,/files/ENCFF752NFT/,/files/ENCFF337KIK/,/files/ENCFF988GCX/,/files/ENCFF324OWT/,/files/ENCFF307HAN/	/disease-series/ENCSR288MMP/	ENCBS201ZQN	1	1		Homo sapiens	adult	87 years												/replicates/8c80dfc7-cdc3-4c00-b205-db07a4caf63d/				
/experiments/ENCSR795GYH/	ENCSR795GYH	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (85 years)	middle frontal area 46	GEO:GSE219750	human_brain_Rush ID_2705751_BS113_ENC4_cDNA663	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF863WXX/,/files/ENCFF522FNP/,/files/ENCFF623IYJ/,/files/ENCFF716WAD/,/files/ENCFF550ZQR/,/files/ENCFF778AEH/,/files/ENCFF542OFZ/,/files/ENCFF248LJB/,/files/ENCFF899AKM/,/files/ENCFF145JTX/	/disease-series/ENCSR849MVY/	ENCBS179KFU	1	1		Homo sapiens	adult	85 years												/replicates/fe8da001-496d-4723-8da0-4195e4cf4a23/				
/experiments/ENCSR922XPO/	ENCSR922XPO	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue male adult (90 or above years)	middle frontal area 46	GEO:GSE219913	human_brain_Rush ID_E8277356_BS128_ENC4_cDNA690	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF631EFY/,/files/ENCFF180NNR/,/files/ENCFF820VDH/,/files/ENCFF238OAJ/,/files/ENCFF144XHC/,/files/ENCFF274KWW/,/files/ENCFF321YQT/,/files/ENCFF423ICQ/,/files/ENCFF122RBF/,/files/ENCFF614VLQ/	/disease-series/ENCSR967DWE/	ENCBS963SPU	1	1		Homo sapiens	adult	90 or above years												/replicates/bf8ad60c-090c-4827-b666-9d84ebdedca0/				
/experiments/ENCSR564CRW/	ENCSR564CRW	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219404	human_brain_Rush ID_E7334238_BS161_ENC4_cDNA711	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF552CJW/,/files/ENCFF439BON/,/files/ENCFF087XDY/,/files/ENCFF048PQL/,/files/ENCFF963TXE/,/files/ENCFF897KXN/,/files/ENCFF012SRX/,/files/ENCFF718BUY/,/files/ENCFF191XON/,/files/ENCFF110GNY/	/disease-series/ENCSR187HFV/	ENCBS322PWU	1	1		Homo sapiens	adult	90 or above years												/replicates/40461040-ee0a-40ae-a942-778819532ed6/				
/experiments/ENCSR390MBR/	ENCSR390MBR	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue male adult (83 years)	middle frontal area 46	GEO:GSE219781	human_brain_Rush ID_E2351217_BS143_ENC4_cDNA693	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF190JNY/,/files/ENCFF433ZRV/,/files/ENCFF040SEM/,/files/ENCFF337MMV/,/files/ENCFF313QEF/,/files/ENCFF739UOF/,/files/ENCFF804VSU/,/files/ENCFF693QKW/,/files/ENCFF809CZM/,/files/ENCFF082GXZ/	/disease-series/ENCSR074ADX/	ENCBS395PUX	1	1		Homo sapiens	adult	83 years												/replicates/fa77d7b2-a3ae-4880-b2c9-30bfe299476d/				
/experiments/ENCSR395DKP/	ENCSR395DKP	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue male adult (87 years)	middle frontal area 46	GEO:GSE219785	human_brain_Rush ID_7204277_BS116_ENC4_cDNA666	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF760VHN/,/files/ENCFF996JFU/,/files/ENCFF061FUQ/,/files/ENCFF711AVH/,/files/ENCFF961VZS/,/files/ENCFF589PEM/,/files/ENCFF946WKD/,/files/ENCFF939BQK/,/files/ENCFF553VZK/,/files/ENCFF611QTO/	/disease-series/ENCSR003YWM/	ENCBS709FQH	1	1		Homo sapiens	adult	87 years												/replicates/83cfa543-a674-4100-88b6-27633439b649/				
/experiments/ENCSR275JSL/	ENCSR275JSL	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue male adult (73 years)	middle frontal area 46	GEO:GSE219983	human_brain_Rush ID_1764669_BS90_ENC4_cDNA667	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF961CHP/,/files/ENCFF587USA/,/files/ENCFF851KNP/,/files/ENCFF970MGQ/,/files/ENCFF546RFS/,/files/ENCFF105YSF/,/files/ENCFF375SZI/,/files/ENCFF339KDB/,/files/ENCFF864WPT/,/files/ENCFF892WHZ/	/disease-series/ENCSR532ILO/	ENCBS542OFI	1	1		Homo sapiens	adult	73 years												/replicates/60cfb192-5fa1-491c-abcd-292fd60a1117/				
/experiments/ENCSR216RNR/	ENCSR216RNR	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (88 years)	middle frontal area 46	GEO:GSE219591	human_brain_Rush ID_E8259623_BS127_ENC4_cDNA689	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF089IMF/,/files/ENCFF654UYF/,/files/ENCFF830VNS/,/files/ENCFF962YZZ/,/files/ENCFF915TSJ/,/files/ENCFF028TZN/,/files/ENCFF700VUV/,/files/ENCFF733MJG/,/files/ENCFF319YJR/,/files/ENCFF674YOS/	/disease-series/ENCSR184UDF/	ENCBS485BXU	1	1		Homo sapiens	adult	88 years												/replicates/fb12a530-51af-46a6-bfa0-49adf6da9cb6/				
/experiments/ENCSR832YWU/	ENCSR832YWU	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue male adult (87 years)	middle frontal area 46	GEO:GSE219815	human_brain_Rush ID_E3291783_BS154_ENC4_cDNA704	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF241VAJ/,/files/ENCFF399TRI/,/files/ENCFF706XIV/,/files/ENCFF624BLT/,/files/ENCFF913TWJ/,/files/ENCFF084JPU/,/files/ENCFF145ZZI/,/files/ENCFF561RWD/,/files/ENCFF229UAB/,/files/ENCFF201RLT/	/disease-series/ENCSR253SYV/	ENCBS506TDA	1	1		Homo sapiens	adult	87 years												/replicates/a197f3b5-66ad-4c3e-8de0-59762270bed6/				
/experiments/ENCSR454GQC/	ENCSR454GQC	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219860	human_brain_Rush ID_E3486019_BS181_ENC4_cDNA735	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF299QLX/,/files/ENCFF477XTU/,/files/ENCFF230EXR/,/files/ENCFF790EBY/,/files/ENCFF532JCK/,/files/ENCFF716BAI/,/files/ENCFF528OCH/,/files/ENCFF821QNY/,/files/ENCFF535HDF/,/files/ENCFF854XFB/	/disease-series/ENCSR586ZNN/	ENCBS851OMB	1	1		Homo sapiens	adult	90 or above years												/replicates/f0c97662-47ed-451a-a152-20774517f156/				
/experiments/ENCSR090RYJ/	ENCSR090RYJ	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219444	human_brain_Rush ID_E9716765_BS218_ENC4_cDNA773	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF120KJF/,/files/ENCFF633VAA/,/files/ENCFF575KZB/,/files/ENCFF666EAW/,/files/ENCFF874UTY/,/files/ENCFF449MXL/,/files/ENCFF047UEJ/,/files/ENCFF110VSZ/,/files/ENCFF369OGU/,/files/ENCFF439QZQ/	/disease-series/ENCSR143ZWO/	ENCBS069FLE	1	1		Homo sapiens	adult	90 or above years												/replicates/d0e3509e-4c21-4939-adf4-2f435f89c7a1/				
/experiments/ENCSR831GLL/	ENCSR831GLL	RNA-seq	total RNA-seq				Homo sapiens T-helper 17 cell male adult (50 years)	T-helper 17 cell	GEO:GSE219812	h.CD4.Th17_DONOR 6: 0 hour no activation	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF297EOO/,/files/ENCFF915QMN/,/files/ENCFF597UEX/,/files/ENCFF395JGQ/,/files/ENCFF324ENF/,/files/ENCFF805LCX/,/files/ENCFF915OXI/,/files/ENCFF393JIR/,/files/ENCFF659ZXN/,/files/ENCFF087SOB/		ENCBS075VXO	1	1		Homo sapiens	adult	50 years												/replicates/53ac64b9-b1f9-4483-9b9e-61d041d7a5a4/				
/experiments/ENCSR671FBB/	ENCSR671FBB	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (86 years)	middle frontal area 46	GEO:GSE219614	human_brain_Rush ID_E1329219_BS173_ENC4_cDNA727	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF578VWP/,/files/ENCFF661NKZ/,/files/ENCFF988BQO/,/files/ENCFF871BXJ/,/files/ENCFF981VSM/,/files/ENCFF867KAQ/,/files/ENCFF432QOV/,/files/ENCFF495QCI/,/files/ENCFF643KMR/,/files/ENCFF847IGI/	/disease-series/ENCSR118CWJ/	ENCBS352YCX	1	1		Homo sapiens	adult	86 years												/replicates/0b6c1f20-a77d-4eda-8c9a-aea02d09ff60/				
/experiments/ENCSR171ZNI/	ENCSR171ZNI	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219549	human_brain_Rush ID_E1005516_BS117_ENC4_cDNA679	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF449WSS/,/files/ENCFF295ITZ/,/files/ENCFF947SND/,/files/ENCFF489TJI/,/files/ENCFF717NTL/,/files/ENCFF575MRS/,/files/ENCFF832MDN/,/files/ENCFF080GWT/,/files/ENCFF692STM/,/files/ENCFF179AXC/	/disease-series/ENCSR444YVC/	ENCBS885BFB	1	1		Homo sapiens	adult	90 or above years												/replicates/b86b669e-4c71-4358-848e-88d8f09d4889/				
/experiments/ENCSR297AZN/	ENCSR297AZN	RNA-seq	total RNA-seq				Homo sapiens CD4-positive, alpha-beta memory T cell male adult (43 years)	CD4-positive, alpha-beta memory T cell	GEO:GSE187375	memory CD4+ T cell (CD45RO+CCR7+/-)	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF004TYC/,/files/ENCFF963DMZ/,/files/ENCFF105KNT/,/files/ENCFF992UDJ/,/files/ENCFF114UGO/,/files/ENCFF430DVF/,/files/ENCFF981VYF/,/files/ENCFF994LBK/,/files/ENCFF843ESO/,/files/ENCFF454SCN/,/files/ENCFF560VNE/		ENCBS010ART	1	1		Homo sapiens	adult	43 years												/replicates/5817273d-a4c5-4f40-862c-4f333683c30c/				
/experiments/ENCSR738IHB/	ENCSR738IHB	RNA-seq	total RNA-seq				Homo sapiens WTC11, 5 days post differentiation	WTC11	GEO:GSE219681	Homo sapiens cardiomyocytes in vitro differentiated originated from WTC11 cells, 5 days after differentiation	Will Greenleaf, Stanford	ENCODE	released	/files/ENCFF770YEH/,/files/ENCFF398VVL/,/files/ENCFF151ESP/,/files/ENCFF996UKH/,/files/ENCFF224GWP/,/files/ENCFF745FMR/,/files/ENCFF576YEL/,/files/ENCFF737LYP/,/files/ENCFF723EJM/,/files/ENCFF204EMX/,/files/ENCFF822YYC/,/files/ENCFF969QQS/,/files/ENCFF313ZAM/,/files/ENCFF298AWG/,/files/ENCFF267XHM/,/files/ENCFF427SWL/,/files/ENCFF570GYI/,/files/ENCFF921WQK/	/differentiation-series/ENCSR318BKN/	ENCBS785JRJ,ENCBS715ACJ	1,2	1		Homo sapiens	adult	30 years												/replicates/79daf979-5e5e-4b19-919a-6d12794ff9ab/,/replicates/52873bf5-637b-4956-ad6f-a8319b45cdd9/				
/experiments/ENCSR416UGB/	ENCSR416UGB	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens with multiple sclerosis; naive B cell	naive B cell	GEO:GSE187510	polyA plus RNA-seq of naive B cell with multiple sclerosis.	David Hafler, Yale	ENCODE	released	/files/ENCFF518HAV/,/files/ENCFF477YUT/,/files/ENCFF743FLM/,/files/ENCFF207PTC/,/files/ENCFF177POQ/,/files/ENCFF680UCK/,/files/ENCFF401PFZ/,/files/ENCFF552QXA/,/files/ENCFF040CYN/		ENCBS049BNE	1	1		Homo sapiens	unknown													/replicates/cc7ecd02-1d27-49f8-9141-57f493ad62a4/				
/experiments/ENCSR292TYT/	ENCSR292TYT	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE220003	human_brain_Rush ID_6341028_BS46_ENC4_cDNA656	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF347WVW/,/files/ENCFF392WIM/,/files/ENCFF030JXK/,/files/ENCFF791RZL/,/files/ENCFF532BQL/,/files/ENCFF624SFD/,/files/ENCFF509MZI/,/files/ENCFF336NCQ/,/files/ENCFF126XNY/,/files/ENCFF652GZY/	/disease-series/ENCSR682GKH/	ENCBS660AUE	1	1		Homo sapiens	adult	90 or above years												/replicates/28c18dbc-3238-4d69-bed0-238bcd05c174/				
/experiments/ENCSR863VFU/	ENCSR863VFU	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (88 years)	middle frontal area 46	GEO:GSE219843	human_brain_Rush ID_5115600_BS16_ENC4_cDNA653	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF979NLQ/,/files/ENCFF589UKT/,/files/ENCFF586KEK/,/files/ENCFF635SRJ/,/files/ENCFF021FJK/,/files/ENCFF193HXZ/,/files/ENCFF423UED/,/files/ENCFF604SPP/,/files/ENCFF513IFV/,/files/ENCFF793ESM/	/disease-series/ENCSR153WCK/	ENCBS105DDE	1	1		Homo sapiens	adult	88 years												/replicates/c5450763-d369-485d-ae7a-8f3e1371e887/				
/experiments/ENCSR062FHL/	ENCSR062FHL	RNA-seq	total RNA-seq				Homo sapiens K562 treated with 1% DMSO for 4 hours	K562	GEO:GSE219414	Homo sapiens K562 treated with DMSO for 4 hours	Will Greenleaf, Stanford	ENCODE	released	/files/ENCFF447PJB/,/files/ENCFF966UCK/,/files/ENCFF760XHT/,/files/ENCFF160CNN/,/files/ENCFF690QVD/,/files/ENCFF857EOS/,/files/ENCFF659CXW/,/files/ENCFF016LEE/,/files/ENCFF127NDE/,/files/ENCFF930YQX/,/files/ENCFF593WOL/,/files/ENCFF981GAA/,/files/ENCFF718ZTE/,/files/ENCFF789YHW/,/files/ENCFF378MIL/,/files/ENCFF808QGG/,/files/ENCFF062HTR/,/files/ENCFF091IFG/	/treatment-time-series/ENCSR232DCH/	ENCBS829GTX,ENCBS411JWD	1,2	1		Homo sapiens	adult	53 years	DMSO		1	percent	4	hour						/replicates/2d64bd87-42fa-49a0-9378-8f5e61c65580/,/replicates/95d52f79-110a-49d1-b45d-958c9e249a65/			Illumina NovaSeq 6000	
/experiments/ENCSR473XAP/	ENCSR473XAP	RNA-seq	total RNA-seq				Homo sapiens naive thymus-derived CD8-positive, alpha-beta T cell male adult (30 years)	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE187930	naïve CD8+ T cell(CD45RO-CCR7+)	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF595XWX/,/files/ENCFF787IRE/,/files/ENCFF799LEP/,/files/ENCFF291GNY/,/files/ENCFF813NGN/,/files/ENCFF899TEC/,/files/ENCFF777WGU/,/files/ENCFF400SCI/,/files/ENCFF255PXJ/,/files/ENCFF986WXJ/,/files/ENCFF188GCO/		ENCBS048QUB	1	1		Homo sapiens	adult	30 years												/replicates/7fcea2c6-a19a-45d2-a720-369d1c0001fb/				
/experiments/ENCSR409UYW/	ENCSR409UYW	RNA-seq	total RNA-seq				Homo sapiens activated naive CD8-positive, alpha-beta T cell male adult (30 years) treated with anti-CD3 and anti-CD28 coated beads for 36 hours	activated naive CD8-positive, alpha-beta T cell	GEO:GSE187457	naive CD8+ cell, activated Day 2	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF361PWW/,/files/ENCFF526JST/,/files/ENCFF288APA/,/files/ENCFF184JNJ/,/files/ENCFF777RIH/,/files/ENCFF687XPH/,/files/ENCFF586TED/,/files/ENCFF142PTQ/,/files/ENCFF251CIC/,/files/ENCFF015CMN/,/files/ENCFF563OZW/		ENCBS966KLV	1	1		Homo sapiens	adult	30 years	anti-CD3 and anti-CD28 coated beads				36	hour						/replicates/e8fd95b2-cd20-4724-b8ae-1406773cf959/				
