	annot_gene_id	gid	length	biotype	biotype_category	detected
4140	ENSG00000113430.9	ENSG00000113430.9	9823	protein_coding	protein_coding	True
4141	ENSG00000113441.15	ENSG00000113441.15	102121	protein_coding	protein_coding	True
4142	ENSG00000113448.18	ENSG00000113448.18	1553082	protein_coding	protein_coding	True
4143	ENSG00000113456.18	ENSG00000113456.18	13725	protein_coding	protein_coding	True
4144	ENSG00000113460.12	ENSG00000113460.12	10620	protein_coding	protein_coding	True
4145	ENSG00000113492.13	ENSG00000113492.13	50034	protein_coding	protein_coding	True
4146	ENSG00000113494.16	ENSG00000113494.16	181833	protein_coding	protein_coding	True
4147	ENSG00000113504.20	ENSG00000113504.20	61659	protein_coding	protein_coding	True
4148	ENSG00000113522.13	ENSG00000113522.13	90325	protein_coding	protein_coding	True
4149	ENSG00000113525.9	ENSG00000113525.9	15394	protein_coding	protein_coding	True
4150	ENSG00000113532.12	ENSG00000113532.12	96331	protein_coding	protein_coding	True
4151	ENSG00000113552.15	ENSG00000113552.15	21292	protein_coding	protein_coding	True
4152	ENSG00000113555.5	ENSG00000113555.5	26156	protein_coding	protein_coding	True
4153	ENSG00000113558.18	ENSG00000113558.18	28103	protein_coding	protein_coding	True
4154	ENSG00000113569.15	ENSG00000113569.15	83044	protein_coding	protein_coding	True
4155	ENSG00000113575.9	ENSG00000113575.9	31808	protein_coding	protein_coding	True
4156	ENSG00000113578.17	ENSG00000113578.17	105892	protein_coding	protein_coding	True
4157	ENSG00000113580.14	ENSG00000113580.14	157581	protein_coding	protein_coding	True
4158	ENSG00000113583.7	ENSG00000113583.7	13285	protein_coding	protein_coding	True
4159	ENSG00000113593.11	ENSG00000113593.11	24313	protein_coding	protein_coding	True
4160	ENSG00000113594.9	ENSG00000113594.9	133391	protein_coding	protein_coding	True
4161	ENSG00000113595.14	ENSG00000113595.14	36295	protein_coding	protein_coding	True
4162	ENSG00000113597.17	ENSG00000113597.17	41517	protein_coding	protein_coding	True
4163	ENSG00000113600.10	ENSG00000113600.10	140606	protein_coding	protein_coding	True
4164	ENSG00000113615.12	ENSG00000113615.12	79034	protein_coding	protein_coding	True
4165	ENSG00000113621.14	ENSG00000113621.14	27722	protein_coding	protein_coding	True
4166	ENSG00000113638.13	ENSG00000113638.13	243642	protein_coding	protein_coding	True
4167	ENSG00000113643.8	ENSG00000113643.8	32854	protein_coding	protein_coding	True
4168	ENSG00000113645.14	ENSG00000113645.14	180652	protein_coding	protein_coding	True
4169	ENSG00000113648.16	ENSG00000113648.16	66014	protein_coding	protein_coding	True
4170	ENSG00000113649.11	ENSG00000113649.11	64650	protein_coding	protein_coding	True
4171	ENSG00000113657.12	ENSG00000113657.12	119245	protein_coding	protein_coding	True
4172	ENSG00000113658.17	ENSG00000113658.17	55902	protein_coding	protein_coding	True
4173	ENSG00000113712.17	ENSG00000113712.17	59355	protein_coding	protein_coding	True
4174	ENSG00000113716.12	ENSG00000113716.12	53096	protein_coding	protein_coding	True
4175	ENSG00000113719.15	ENSG00000113719.15	118410	protein_coding	protein_coding	True
4176	ENSG00000113721.13	ENSG00000113721.13	42035	protein_coding	protein_coding	True
4177	ENSG00000113722.16	ENSG00000113722.16	17763	protein_coding	protein_coding	True
4178	ENSG00000113732.8	ENSG00000113732.8	51688	protein_coding	protein_coding	True
4179	ENSG00000113734.17	ENSG00000113734.17	19945	protein_coding	protein_coding	True
4180	ENSG00000113739.10	ENSG00000113739.10	14790	protein_coding	protein_coding	True
4181	ENSG00000113742.12	ENSG00000113742.12	73696	protein_coding	protein_coding	True
4182	ENSG00000113749.7	ENSG00000113749.7	52726	protein_coding	protein_coding	True
4183	ENSG00000113758.13	ENSG00000113758.13	17793	protein_coding	protein_coding	True
4184	ENSG00000113761.11	ENSG00000113761.11	58493	protein_coding	protein_coding	True
4185	ENSG00000113763.11	ENSG00000113763.11	70421	protein_coding	protein_coding	True
4186	ENSG00000113790.10	ENSG00000113790.10	91366	protein_coding	protein_coding	True
4187	ENSG00000113805.8	ENSG00000113805.8	258572	protein_coding	protein_coding	True
4188	ENSG00000113810.15	ENSG00000113810.15	35688	protein_coding	protein_coding	True
4189	ENSG00000113811.10	ENSG00000113811.10	7578	protein_coding	protein_coding	True
4190	ENSG00000113812.13	ENSG00000113812.13	15136	protein_coding	protein_coding	True
4191	ENSG00000113838.12	ENSG00000113838.12	24470	protein_coding	protein_coding	True
4192	ENSG00000113845.9	ENSG00000113845.9	26558	protein_coding	protein_coding	True
4193	ENSG00000113851.14	ENSG00000113851.14	35099	protein_coding	protein_coding	True
4194	ENSG00000113889.13	ENSG00000113889.13	27134	protein_coding	protein_coding	True
4195	ENSG00000113905.4	ENSG00000113905.4	18024	protein_coding	protein_coding	True
4196	ENSG00000113916.17	ENSG00000113916.17	24350	protein_coding	protein_coding	True
4197	ENSG00000113924.11	ENSG00000113924.11	54398	protein_coding	protein_coding	True
4198	ENSG00000113946.3	ENSG00000113946.3	89602	protein_coding	protein_coding	True
4199	ENSG00000113966.9	ENSG00000113966.9	36721	protein_coding	protein_coding	True
4200	ENSG00000113971.19	ENSG00000113971.19	41833	protein_coding	protein_coding	True
4201	ENSG00000114013.15	ENSG00000114013.15	65773	protein_coding	protein_coding	True
4202	ENSG00000114019.14	ENSG00000114019.14	19605	protein_coding	protein_coding	True
4203	ENSG00000114021.11	ENSG00000114021.11	26934	protein_coding	protein_coding	True
4204	ENSG00000114023.15	ENSG00000114023.15	28158	protein_coding	protein_coding	True
4205	ENSG00000114026.21	ENSG00000114026.21	38275	protein_coding	protein_coding	True
4206	ENSG00000114030.12	ENSG00000114030.12	92996	protein_coding	protein_coding	True
4207	ENSG00000114054.13	ENSG00000114054.13	87590	protein_coding	protein_coding	True
4208	ENSG00000114062.19	ENSG00000114062.19	105328	protein_coding	protein_coding	True
4209	ENSG00000114098.17	ENSG00000114098.17	111141	protein_coding	protein_coding	True
4210	ENSG00000114107.8	ENSG00000114107.8	100194	protein_coding	protein_coding	True
4211	ENSG00000114113.6	ENSG00000114113.6	27863	protein_coding	protein_coding	True
4212	ENSG00000114115.9	ENSG00000114115.9	22395	protein_coding	protein_coding	True
4213	ENSG00000114120.12	ENSG00000114120.12	39131	protein_coding	protein_coding	True
4214	ENSG00000114124.2	ENSG00000114124.2	40342	protein_coding	protein_coding	True
4215	ENSG00000114125.13	ENSG00000114125.13	9356	protein_coding	protein_coding	True
4216	ENSG00000114126.17	ENSG00000114126.17	205116	protein_coding	protein_coding	True
4217	ENSG00000114127.10	ENSG00000114127.10	141455	protein_coding	protein_coding	True
4218	ENSG00000114166.7	ENSG00000114166.7	114381	protein_coding	protein_coding	True
4219	ENSG00000114200.9	ENSG00000114200.9	64568	protein_coding	protein_coding	True
4220	ENSG00000114204.14	ENSG00000114204.14	37215	protein_coding	protein_coding	True
4221	ENSG00000114209.14	ENSG00000114209.14	51641	protein_coding	protein_coding	True
4222	ENSG00000114248.9	ENSG00000114248.9	30751	protein_coding	protein_coding	True
4223	ENSG00000114251.14	ENSG00000114251.14	24824	protein_coding	protein_coding	True
4224	ENSG00000114268.11	ENSG00000114268.11	44331	protein_coding	protein_coding	True
4225	ENSG00000114270.17	ENSG00000114270.17	31194	protein_coding	protein_coding	True
4226	ENSG00000114279.13	ENSG00000114279.13	628369	protein_coding	protein_coding	True
4227	ENSG00000114302.15	ENSG00000114302.15	103249	protein_coding	protein_coding	True
4228	ENSG00000114315.3	ENSG00000114315.3	2587	protein_coding	protein_coding	True
4229	ENSG00000114316.12	ENSG00000114316.12	62881	protein_coding	protein_coding	True
4230	ENSG00000114331.13	ENSG00000114331.13	168342	protein_coding	protein_coding	True
4231	ENSG00000114346.13	ENSG00000114346.13	70792	protein_coding	protein_coding	True
4232	ENSG00000114353.16	ENSG00000114353.16	33063	protein_coding	protein_coding	True
4233	ENSG00000114354.13	ENSG00000114354.13	39635	protein_coding	protein_coding	True
4234	ENSG00000114374.12	ENSG00000114374.12	159608	protein_coding	protein_coding	True
4235	ENSG00000114378.16	ENSG00000114378.16	12492	protein_coding	protein_coding	True
4236	ENSG00000114383.9	ENSG00000114383.9	8224	protein_coding	protein_coding	True
4237	ENSG00000114388.12	ENSG00000114388.12	3761	protein_coding	protein_coding	True
4238	ENSG00000114391.12	ENSG00000114391.12	5691	protein_coding	protein_coding	True
4239	ENSG00000114395.10	ENSG00000114395.10	7765	protein_coding	protein_coding	True
4240	ENSG00000114405.10	ENSG00000114405.10	17240	protein_coding	protein_coding	True
4241	ENSG00000114416.17	ENSG00000114416.17	114612	protein_coding	protein_coding	True
4242	ENSG00000114423.20	ENSG00000114423.20	214091	protein_coding	protein_coding	True
4243	ENSG00000114439.18	ENSG00000114439.18	288388	protein_coding	protein_coding	True
4244	ENSG00000114446.4	ENSG00000114446.4	61758	protein_coding	protein_coding	True
4245	ENSG00000114450.9	ENSG00000114450.9	55501	protein_coding	protein_coding	True
4246	ENSG00000114455.13	ENSG00000114455.13	81795	protein_coding	protein_coding	True
4247	ENSG00000114473.13	ENSG00000114473.13	71067	protein_coding	protein_coding	True
4248	ENSG00000114480.12	ENSG00000114480.12	272462	protein_coding	protein_coding	True
4249	ENSG00000114487.9	ENSG00000114487.9	159903	protein_coding	protein_coding	True
4250	ENSG00000114491.13	ENSG00000114491.13	18907	protein_coding	protein_coding	True
4251	ENSG00000114503.10	ENSG00000114503.10	7195	protein_coding	protein_coding	True
4252	ENSG00000114520.10	ENSG00000114520.10	73553	protein_coding	protein_coding	True
4253	ENSG00000114529.12	ENSG00000114529.12	44669	protein_coding	protein_coding	True
4254	ENSG00000114541.14	ENSG00000114541.14	372593	protein_coding	protein_coding	True
4255	ENSG00000114544.16	ENSG00000114544.16	95206	protein_coding	protein_coding	True
4256	ENSG00000114547.9	ENSG00000114547.9	14310	protein_coding	protein_coding	True
4257	ENSG00000114554.11	ENSG00000114554.11	48798	protein_coding	protein_coding	True
4258	ENSG00000114573.9	ENSG00000114573.9	65037	protein_coding	protein_coding	True
4259	ENSG00000114626.17	ENSG00000114626.17	7985	protein_coding	protein_coding	True
4260	ENSG00000114631.10	ENSG00000114631.10	43628	protein_coding	protein_coding	True
4261	ENSG00000114638.7	ENSG00000114638.7	31636	protein_coding	protein_coding	True
4262	ENSG00000114646.9	ENSG00000114646.9	18553	protein_coding	protein_coding	True
4263	ENSG00000114648.11	ENSG00000114648.11	63899	protein_coding	protein_coding	True
4264	ENSG00000114650.19	ENSG00000114650.19	63432	protein_coding	protein_coding	True
4265	ENSG00000114654.7	ENSG00000114654.7	39113	protein_coding	protein_coding	True
4266	ENSG00000114656.11	ENSG00000114656.11	92824	protein_coding	protein_coding	True
4267	ENSG00000114670.13	ENSG00000114670.13	323615	protein_coding	protein_coding	True
4268	ENSG00000114686.8	ENSG00000114686.8	40771	protein_coding	protein_coding	True
4269	ENSG00000114698.14	ENSG00000114698.14	58840	protein_coding	protein_coding	True
4270	ENSG00000114735.9	ENSG00000114735.9	27016	protein_coding	protein_coding	True
4271	ENSG00000114737.15	ENSG00000114737.15	5341	protein_coding	protein_coding	True
4272	ENSG00000114738.10	ENSG00000114738.10	37777	protein_coding	protein_coding	True
4273	ENSG00000114739.13	ENSG00000114739.13	39291	protein_coding	protein_coding	True
4274	ENSG00000114742.13	ENSG00000114742.13	44673	protein_coding	protein_coding	True
4275	ENSG00000114744.8	ENSG00000114744.8	14029	protein_coding	protein_coding	True
4276	ENSG00000114745.13	ENSG00000114745.13	11704	protein_coding	protein_coding	True
4277	ENSG00000114757.18	ENSG00000114757.18	242095	protein_coding	protein_coding	True
4278	ENSG00000114767.6	ENSG00000114767.6	8511	protein_coding	protein_coding	True
4279	ENSG00000114770.16	ENSG00000114770.16	98081	protein_coding	protein_coding	True
4280	ENSG00000114771.13	ENSG00000114771.13	14451	protein_coding	protein_coding	True
4281	ENSG00000114779.19	ENSG00000114779.19	14899	protein_coding	protein_coding	True
4282	ENSG00000114784.3	ENSG00000114784.3	2740	protein_coding	protein_coding	True
4283	ENSG00000114786.16	ENSG00000114786.16	14477	protein_coding	protein_coding	True
4284	ENSG00000114790.12	ENSG00000114790.12	136824	protein_coding	protein_coding	True
4285	ENSG00000114796.15	ENSG00000114796.15	48909	protein_coding	protein_coding	True
4286	ENSG00000114805.17	ENSG00000114805.17	369487	protein_coding	protein_coding	True
4287	ENSG00000114812.12	ENSG00000114812.12	48274	protein_coding	protein_coding	True
4288	ENSG00000114841.17	ENSG00000114841.17	84172	protein_coding	protein_coding	True
4289	ENSG00000114850.6	ENSG00000114850.6	15044	protein_coding	protein_coding	True
4290	ENSG00000114853.13	ENSG00000114853.13	12170	protein_coding	protein_coding	True
4291	ENSG00000114854.7	ENSG00000114854.7	2968	protein_coding	protein_coding	True
4292	ENSG00000114857.17	ENSG00000114857.17	48127	protein_coding	protein_coding	True
4293	ENSG00000114859.15	ENSG00000114859.15	15466	protein_coding	protein_coding	True
4294	ENSG00000114861.20	ENSG00000114861.20	631176	protein_coding	protein_coding	True
4295	ENSG00000114867.20	ENSG00000114867.20	20863	protein_coding	protein_coding	True
4296	ENSG00000114902.13	ENSG00000114902.13	6191	protein_coding	protein_coding	True
4297	ENSG00000114904.12	ENSG00000114904.12	62500	protein_coding	protein_coding	True
4298	ENSG00000114923.16	ENSG00000114923.16	14653	protein_coding	protein_coding	True
4299	ENSG00000114933.15	ENSG00000114933.15	92582	protein_coding	protein_coding	True
4300	ENSG00000114942.13	ENSG00000114942.13	3343	protein_coding	protein_coding	True
4301	ENSG00000114948.12	ENSG00000114948.12	177591	protein_coding	protein_coding	True
4302	ENSG00000114956.19	ENSG00000114956.19	32135	protein_coding	protein_coding	True
4303	ENSG00000114978.17	ENSG00000114978.17	26370	protein_coding	protein_coding	True
4304	ENSG00000114982.17	ENSG00000114982.17	49617	protein_coding	protein_coding	True
4305	ENSG00000114988.11	ENSG00000114988.11	34135	protein_coding	protein_coding	True
4306	ENSG00000114993.16	ENSG00000114993.16	16586	protein_coding	protein_coding	True
4307	ENSG00000114999.7	ENSG00000114999.7	59585	protein_coding	protein_coding	True
4308	ENSG00000115008.5	ENSG00000115008.5	10675	protein_coding	protein_coding	True
4309	ENSG00000115009.12	ENSG00000115009.12	11825	protein_coding	protein_coding	True
4310	ENSG00000115020.16	ENSG00000115020.16	92484	protein_coding	protein_coding	True
4311	ENSG00000115041.12	ENSG00000115041.12	88779	protein_coding	protein_coding	True
4312	ENSG00000115042.9	ENSG00000115042.9	13895	protein_coding	protein_coding	True
4313	ENSG00000115053.15	ENSG00000115053.15	30110	protein_coding	protein_coding	True
4314	ENSG00000115073.7	ENSG00000115073.7	8144	protein_coding	protein_coding	True
4315	ENSG00000115084.13	ENSG00000115084.13	51812	protein_coding	protein_coding	True
4316	ENSG00000115085.13	ENSG00000115085.13	26302	protein_coding	protein_coding	True
4317	ENSG00000115091.11	ENSG00000115091.11	72636	protein_coding	protein_coding	True
4318	ENSG00000115107.19	ENSG00000115107.19	41821	protein_coding	protein_coding	True
4319	ENSG00000115109.13	ENSG00000115109.13	166114	protein_coding	protein_coding	True
4320	ENSG00000115112.7	ENSG00000115112.7	68620	protein_coding	protein_coding	True
4321	ENSG00000115128.6	ENSG00000115128.6	8859	protein_coding	protein_coding	True
4322	ENSG00000115129.13	ENSG00000115129.13	8428	protein_coding	protein_coding	True
4323	ENSG00000115137.11	ENSG00000115137.11	28458	protein_coding	protein_coding	True
4324	ENSG00000115138.10	ENSG00000115138.10	8050	protein_coding	protein_coding	True
4325	ENSG00000115145.9	ENSG00000115145.9	59191	protein_coding	protein_coding	True
4326	ENSG00000115155.17	ENSG00000115155.17	101495	protein_coding	protein_coding	True
4327	ENSG00000115159.15	ENSG00000115159.15	178445	protein_coding	protein_coding	True
4328	ENSG00000115163.14	ENSG00000115163.14	36778	protein_coding	protein_coding	True
4329	ENSG00000115165.9	ENSG00000115165.9	74342	protein_coding	protein_coding	True
4330	ENSG00000115170.13	ENSG00000115170.13	139418	protein_coding	protein_coding	True
4331	ENSG00000115183.14	ENSG00000115183.14	263988	protein_coding	protein_coding	True
4332	ENSG00000115194.10	ENSG00000115194.10	22133	protein_coding	protein_coding	True
4333	ENSG00000115204.14	ENSG00000115204.14	16188	protein_coding	protein_coding	True
4334	ENSG00000115207.13	ENSG00000115207.13	31185	protein_coding	protein_coding	True
4335	ENSG00000115211.15	ENSG00000115211.15	6134	protein_coding	protein_coding	True
4336	ENSG00000115216.13	ENSG00000115216.13	14469	protein_coding	protein_coding	True
4337	ENSG00000115221.11	ENSG00000115221.11	100647	protein_coding	protein_coding	True
4338	ENSG00000115226.9	ENSG00000115226.9	3362	protein_coding	protein_coding	True
4339	ENSG00000115232.13	ENSG00000115232.13	78985	protein_coding	protein_coding	True
4340	ENSG00000115233.11	ENSG00000115233.11	103679	protein_coding	protein_coding	True
4341	ENSG00000115234.10	ENSG00000115234.10	7037	protein_coding	protein_coding	True
4342	ENSG00000115239.21	ENSG00000115239.21	254938	protein_coding	protein_coding	True
4343	ENSG00000115241.10	ENSG00000115241.10	28493	protein_coding	protein_coding	True
4344	ENSG00000115252.18	ENSG00000115252.18	383156	protein_coding	protein_coding	True
4345	ENSG00000115255.10	ENSG00000115255.10	7180	protein_coding	protein_coding	True
4346	ENSG00000115257.15	ENSG00000115257.15	9324	protein_coding	protein_coding	True
